service_date,route_id,observed_service_hours,total_observations,observation_cv,coverage_band,stability_band,valid_row_percentage,eligibility_status
2026-05-20,30051,19,2123,0.3735,High Coverage,Stable,100.0,Eligible
2026-05-20,30055,20,10241,0.385,High Coverage,Stable,100.0,Eligible
2026-05-20,30584,19,3449,0.3766,High Coverage,Stable,100.0,Eligible
2026-05-20,31816,16,2995,0.4488,Medium Coverage,Stable,100.0,Eligible
2026-05-20,31817,16,3133,0.361,Medium Coverage,Stable,100.0,Eligible
2026-05-20,31818,14,1333,0.3649,Medium Coverage,Stable,100.0,Eligible
2026-05-20,31819,19,5482,0.2967,High Coverage,Stable,100.0,Eligible
2026-05-20,31821,18,2437,0.5379,High Coverage,Moderate,100.0,Eligible
2026-05-20,31822,17,2625,0.5626,Medium Coverage,Moderate,100.0,Eligible
2026-05-20,32799,23,10259,0.4716,High Coverage,Stable,100.0,Eligible
2026-05-20,33292,21,6524,0.5359,High Coverage,Moderate,100.0,Eligible
2026-05-20,33538,20,5124,0.3894,High Coverage,Stable,100.0,Eligible
2026-05-20,34042,18,2877,0.5526,High Coverage,Moderate,100.0,Eligible
2026-05-20,34043,17,3296,0.5173,Medium Coverage,Moderate,100.0,Eligible
2026-05-20,34540,19,2021,0.3567,High Coverage,Stable,100.0,Eligible
2026-05-20,34541,18,2497,0.3654,High Coverage,Stable,100.0,Eligible
2026-05-20,34542,23,10906,0.4079,High Coverage,Stable,100.0,Eligible
2026-05-20,34543,23,9274,0.557,High Coverage,Moderate,100.0,Eligible
2026-05-20,36799,22,4137,0.7567,High Coverage,Moderate,100.0,Eligible
2026-05-20,37807,23,27280,0.6245,High Coverage,Moderate,100.0,Eligible
2026-05-20,37808,22,17898,0.4122,High Coverage,Stable,100.0,Eligible
2026-05-20,37809,20,14110,0.3576,High Coverage,Stable,100.0,Eligible
2026-05-20,37810,22,40914,0.6701,High Coverage,Moderate,100.0,Eligible
2026-05-20,38311,22,13494,0.4149,High Coverage,Stable,100.0,Eligible
2026-05-20,39304,18,3789,0.559,High Coverage,Moderate,100.0,Eligible
2026-05-20,39305,14,10330,0.7036,Medium Coverage,Moderate,100.0,Eligible
2026-05-20,39307,21,6589,0.5383,High Coverage,Moderate,100.0,Eligible
2026-05-20,40855,24,5447,0.3929,High Coverage,Stable,100.0,Eligible
2026-05-20,45596,14,2753,0.2864,Medium Coverage,Stable,100.0,Eligible
2026-05-20,46099,20,3775,0.417,High Coverage,Stable,100.0,Eligible
2026-05-20,46604,22,19629,0.3945,High Coverage,Stable,100.0,Eligible
2026-05-20,48855,15,2724,0.2593,Medium Coverage,Stable,100.0,Eligible
2026-05-20,6612,21,15280,0.4162,High Coverage,Stable,100.0,Eligible
2026-05-20,6613,23,17168,0.4404,High Coverage,Stable,100.0,Eligible
2026-05-20,6614,21,19948,0.5562,High Coverage,Moderate,100.0,Eligible
2026-05-20,6615,22,12152,0.6269,High Coverage,Moderate,100.0,Eligible
2026-05-20,6616,22,11165,0.6395,High Coverage,Moderate,100.0,Eligible
2026-05-20,6617,21,24166,0.4269,High Coverage,Stable,100.0,Eligible
2026-05-20,6618,23,15925,0.427,High Coverage,Stable,100.0,Eligible
2026-05-20,6619,24,21794,0.5823,High Coverage,Moderate,100.0,Eligible
2026-05-20,6620,24,17762,0.4914,High Coverage,Stable,100.0,Eligible
2026-05-20,6621,23,8059,0.4665,High Coverage,Stable,100.0,Eligible
2026-05-20,6622,23,35395,0.6014,High Coverage,Moderate,100.0,Eligible
2026-05-20,6623,22,14310,0.4275,High Coverage,Stable,100.0,Eligible
2026-05-20,6624,23,26736,0.5224,High Coverage,Moderate,100.0,Eligible
2026-05-20,6625,23,20171,0.4072,High Coverage,Stable,100.0,Eligible
2026-05-20,6626,23,18751,0.5647,High Coverage,Moderate,100.0,Eligible
2026-05-20,6627,21,30802,0.5995,High Coverage,Moderate,100.0,Eligible
2026-05-20,6628,23,8752,0.615,High Coverage,Moderate,100.0,Eligible
2026-05-20,6629,21,5922,0.5622,High Coverage,Moderate,100.0,Eligible
2026-05-20,6630,23,11173,0.4692,High Coverage,Stable,100.0,Eligible
2026-05-20,6631,21,3637,0.6404,High Coverage,Moderate,100.0,Eligible
2026-05-20,6633,24,14320,0.4501,High Coverage,Stable,100.0,Eligible
2026-05-20,6635,14,8754,0.5703,Medium Coverage,Moderate,100.0,Eligible
2026-05-20,6636,21,42785,0.6153,High Coverage,Moderate,100.0,Eligible
2026-05-20,6637,23,8645,0.4614,High Coverage,Stable,100.0,Eligible
2026-05-20,6638,19,11295,0.5012,High Coverage,Moderate,100.0,Eligible
2026-05-20,6641,23,46623,0.7117,High Coverage,Moderate,100.0,Eligible
2026-05-20,6642,24,22643,0.6129,High Coverage,Moderate,100.0,Eligible
2026-05-20,6643,21,7634,0.5146,High Coverage,Moderate,100.0,Eligible
2026-05-20,6644,21,7824,0.6455,High Coverage,Moderate,100.0,Eligible
2026-05-20,6645,23,13221,0.5354,High Coverage,Moderate,100.0,Eligible
2026-05-20,6646,23,10998,0.5278,High Coverage,Moderate,100.0,Eligible
2026-05-20,6647,24,6842,0.5236,High Coverage,Moderate,100.0,Eligible
2026-05-20,6648,19,10834,0.6312,High Coverage,Moderate,100.0,Eligible
2026-05-20,6649,23,14298,0.562,High Coverage,Moderate,100.0,Eligible
2026-05-20,6650,21,8740,0.59,High Coverage,Moderate,100.0,Eligible
2026-05-20,6651,22,19078,0.6059,High Coverage,Moderate,100.0,Eligible
2026-05-20,6652,22,6020,0.4612,High Coverage,Stable,100.0,Eligible
2026-05-20,6654,22,6237,0.3991,High Coverage,Stable,100.0,Eligible
2026-05-20,6656,16,2902,0.451,Medium Coverage,Stable,100.0,Eligible
2026-05-20,6657,21,14036,0.4642,High Coverage,Stable,100.0,Eligible
2026-05-20,6658,22,7312,0.5066,High Coverage,Moderate,100.0,Eligible
2026-05-20,6659,23,4848,0.3731,High Coverage,Stable,100.0,Eligible
2026-05-20,6660,20,7807,0.548,High Coverage,Moderate,100.0,Eligible
2026-05-20,6661,19,7359,0.4745,High Coverage,Stable,100.0,Eligible
2026-05-20,6662,22,7374,0.5377,High Coverage,Moderate,100.0,Eligible
2026-05-20,6663,21,6160,0.4748,High Coverage,Stable,100.0,Eligible
2026-05-20,6664,21,6799,0.3273,High Coverage,Stable,100.0,Eligible
2026-05-20,6665,20,5788,0.3334,High Coverage,Stable,100.0,Eligible
2026-05-20,6666,23,10014,0.5972,High Coverage,Moderate,100.0,Eligible
2026-05-20,6667,23,20589,0.4775,High Coverage,Stable,100.0,Eligible
2026-05-20,6668,22,4726,0.3535,High Coverage,Stable,100.0,Eligible
2026-05-20,6672,16,10250,0.5059,Medium Coverage,Moderate,100.0,Eligible
2026-05-20,6673,22,8683,0.7125,High Coverage,Moderate,100.0,Eligible
2026-05-20,6674,21,3693,0.4313,High Coverage,Stable,100.0,Eligible
2026-05-20,6675,19,2835,0.5759,High Coverage,Moderate,100.0,Eligible
2026-05-20,6676,23,7301,0.6412,High Coverage,Moderate,100.0,Eligible
2026-05-20,6677,21,6132,0.5305,High Coverage,Moderate,100.0,Eligible
2026-05-20,6678,21,5188,0.5529,High Coverage,Moderate,100.0,Eligible
2026-05-20,6679,19,7032,0.4378,High Coverage,Stable,100.0,Eligible
2026-05-20,6680,19,5726,0.5136,High Coverage,Moderate,100.0,Eligible
2026-05-20,6682,22,19772,0.5679,High Coverage,Moderate,100.0,Eligible
2026-05-20,6683,10,2770,0.7138,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-20,6685,22,7122,0.6967,High Coverage,Moderate,100.0,Eligible
2026-05-20,6686,8,937,0.499,Low Coverage,Stable,100.0,Not Eligible
2026-05-20,6687,21,23343,0.5492,High Coverage,Moderate,100.0,Eligible
2026-05-20,6688,18,2903,0.4111,High Coverage,Stable,100.0,Eligible
2026-05-20,6689,18,2443,0.4583,High Coverage,Stable,100.0,Eligible
2026-05-20,6690,18,3464,0.6658,High Coverage,Moderate,100.0,Eligible
2026-05-20,6691,18,2862,0.6984,High Coverage,Moderate,100.0,Eligible
2026-05-20,6692,21,10483,0.3835,High Coverage,Stable,100.0,Eligible
2026-05-20,6693,21,10553,0.4959,High Coverage,Stable,100.0,Eligible
2026-05-20,6698,20,12961,0.4912,High Coverage,Stable,100.0,Eligible
2026-05-20,6699,10,2695,0.3497,Medium Coverage,Stable,100.0,Not Eligible
2026-05-20,6700,22,8554,0.3995,High Coverage,Stable,100.0,Eligible
2026-05-20,6701,20,4002,0.6017,High Coverage,Moderate,100.0,Eligible
2026-05-20,6702,19,5892,0.4607,High Coverage,Stable,100.0,Eligible
2026-05-20,6703,23,17232,0.3847,High Coverage,Stable,100.0,Eligible
2026-05-20,6704,24,17676,0.6016,High Coverage,Moderate,100.0,Eligible
2026-05-20,6705,23,32764,0.493,High Coverage,Stable,100.0,Eligible
2026-05-20,6706,23,20555,0.4876,High Coverage,Stable,100.0,Eligible
2026-05-20,6707,21,10225,0.5471,High Coverage,Moderate,100.0,Eligible
2026-05-20,6708,20,7533,0.474,High Coverage,Stable,100.0,Eligible
2026-05-20,6709,19,5609,0.662,High Coverage,Moderate,100.0,Eligible
2026-05-20,6710,11,1425,0.5568,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-20,6712,22,26756,0.5096,High Coverage,Moderate,100.0,Eligible
2026-05-20,6713,22,9475,0.5023,High Coverage,Moderate,100.0,Eligible
2026-05-20,6714,19,13750,0.5407,High Coverage,Moderate,100.0,Eligible
2026-05-20,6715,23,18220,0.491,High Coverage,Stable,100.0,Eligible
2026-05-20,6716,14,3093,0.6978,Medium Coverage,Moderate,100.0,Eligible
2026-05-20,6717,9,2822,0.7523,Low Coverage,Moderate,100.0,Not Eligible
2026-05-20,6718,9,885,0.548,Low Coverage,Moderate,100.0,Not Eligible
2026-05-20,6719,8,1141,0.6636,Low Coverage,Moderate,100.0,Not Eligible
2026-05-20,6720,12,3450,0.6388,Medium Coverage,Moderate,100.0,Eligible
2026-05-20,6721,10,2511,0.5582,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-20,6722,23,9067,0.4961,High Coverage,Stable,100.0,Eligible
2026-05-20,6723,23,7211,0.6076,High Coverage,Moderate,100.0,Eligible
2026-05-20,6724,23,12349,0.4896,High Coverage,Stable,100.0,Eligible
2026-05-20,6725,22,5288,0.4346,High Coverage,Stable,100.0,Eligible
2026-05-20,6726,20,7653,0.434,High Coverage,Stable,100.0,Eligible
2026-05-20,6727,23,11698,0.4977,High Coverage,Stable,100.0,Eligible
2026-05-20,6728,23,24395,0.5474,High Coverage,Moderate,100.0,Eligible
2026-05-20,6730,21,16697,0.6319,High Coverage,Moderate,100.0,Eligible
2026-05-20,6737,22,18382,0.6427,High Coverage,Moderate,100.0,Eligible
2026-05-20,6738,23,22205,0.4047,High Coverage,Stable,100.0,Eligible
2026-05-20,6739,11,2776,0.6481,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-20,6741,24,14614,0.5745,High Coverage,Moderate,100.0,Eligible
2026-05-20,6742,10,1834,0.4757,Medium Coverage,Stable,100.0,Not Eligible
2026-05-20,6743,11,1486,0.7194,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-20,6744,9,1447,0.6446,Low Coverage,Moderate,100.0,Not Eligible
2026-05-20,6745,6,488,0.5635,Low Coverage,Moderate,100.0,Not Eligible
2026-05-20,6746,3,365,0.57,Low Coverage,Moderate,100.0,Not Eligible
2026-05-20,6747,21,6216,0.5273,High Coverage,Moderate,100.0,Eligible
2026-05-20,6748,21,17096,0.5521,High Coverage,Moderate,100.0,Eligible
2026-05-20,6749,24,18213,0.5223,High Coverage,Moderate,100.0,Eligible
2026-05-20,6754,4,230,0.7051,Low Coverage,Moderate,100.0,Not Eligible
2026-05-20,6761,1,45,0.0,Low Coverage,Stable,100.0,Not Eligible
2026-05-20,6762,4,153,0.53,Low Coverage,Moderate,100.0,Not Eligible
2026-05-20,6776,18,1583,0.4619,High Coverage,Stable,100.0,Eligible
2026-05-20,6779,15,1541,0.277,Medium Coverage,Stable,100.0,Eligible
2026-05-20,6780,18,3289,0.49,High Coverage,Stable,100.0,Eligible
2026-05-20,6790,20,2466,0.4505,High Coverage,Stable,100.0,Eligible
2026-05-20,6796,20,4061,0.2961,High Coverage,Stable,100.0,Eligible
2026-05-20,6799,21,4027,0.5197,High Coverage,Moderate,100.0,Eligible
2026-05-20,6800,18,3793,0.3332,High Coverage,Stable,100.0,Eligible
2026-05-20,6804,14,1020,0.494,Medium Coverage,Stable,100.0,Eligible
2026-05-20,6805,14,983,0.5839,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-20,6806,21,4533,0.4992,High Coverage,Stable,100.0,Eligible
2026-05-20,6811,19,1964,0.2234,High Coverage,Stable,100.0,Eligible
2026-05-20,6817,20,6522,0.5654,High Coverage,Moderate,100.0,Eligible
2026-05-20,6818,20,4822,0.4641,High Coverage,Stable,100.0,Eligible
2026-05-20,6819,21,13249,0.6146,High Coverage,Moderate,100.0,Eligible
2026-05-20,6821,21,14189,0.4961,High Coverage,Stable,100.0,Eligible
2026-05-20,6822,18,8225,0.536,High Coverage,Moderate,100.0,Eligible
2026-05-20,6823,13,1120,0.4315,Medium Coverage,Stable,100.0,Eligible
2026-05-20,6825,13,1283,0.3069,Medium Coverage,Stable,100.0,Eligible
2026-05-20,6827,14,2773,0.3155,Medium Coverage,Stable,100.0,Eligible
2026-05-20,6828,15,2873,0.4382,Medium Coverage,Stable,100.0,Eligible
2026-05-20,6829,12,2024,0.4854,Medium Coverage,Stable,100.0,Eligible
2026-05-20,6830,6,1571,0.6419,Low Coverage,Moderate,100.0,Not Eligible
2026-05-20,6831,3,395,0.8127,Low Coverage,Moderate,100.0,Not Eligible
2026-05-20,6833,3,577,0.5658,Low Coverage,Moderate,100.0,Not Eligible
2026-05-20,6834,6,1918,0.5641,Low Coverage,Moderate,100.0,Not Eligible
2026-05-20,6835,7,1771,0.808,Low Coverage,Moderate,100.0,Not Eligible
2026-05-20,6836,3,431,0.5801,Low Coverage,Moderate,100.0,Not Eligible
2026-05-20,6837,5,1067,0.7966,Low Coverage,Moderate,100.0,Not Eligible
2026-05-20,6838,7,1745,0.7133,Low Coverage,Moderate,100.0,Not Eligible
2026-05-20,6840,6,1325,0.7153,Low Coverage,Moderate,100.0,Not Eligible
2026-05-20,6841,7,3163,0.5279,Low Coverage,Moderate,100.0,Not Eligible
2026-05-20,6843,14,933,0.3942,Medium Coverage,Stable,100.0,Not Eligible
2026-05-20,6844,13,864,0.2657,Medium Coverage,Stable,100.0,Not Eligible
2026-05-20,7224,19,10616,0.5423,High Coverage,Moderate,100.0,Eligible
2026-05-20,7321,21,9119,0.4208,High Coverage,Stable,100.0,Eligible
2026-05-20,7322,16,967,0.4957,Medium Coverage,Stable,100.0,Not Eligible
2026-05-20,8289,2,84,0.2694,Low Coverage,Stable,100.0,Not Eligible
2026-05-20,8290,21,7211,0.4787,High Coverage,Stable,100.0,Eligible
2026-05-20,9745,12,3697,0.5178,Medium Coverage,Moderate,100.0,Eligible
2026-05-21,10232,16,1838,0.3919,Medium Coverage,Stable,100.0,Eligible
2026-05-21,11201,20,15137,0.5362,High Coverage,Moderate,100.0,Eligible
2026-05-21,11692,22,14973,0.5354,High Coverage,Moderate,100.0,Eligible
2026-05-21,11693,19,10806,0.3546,High Coverage,Stable,100.0,Eligible
2026-05-21,11696,21,7662,0.2884,High Coverage,Stable,100.0,Eligible
2026-05-21,12940,21,7345,0.3961,High Coverage,Stable,100.0,Eligible
2026-05-21,13684,13,2239,0.3234,Medium Coverage,Stable,100.0,Eligible
2026-05-21,16717,8,2459,0.604,Low Coverage,Moderate,100.0,Not Eligible
2026-05-21,16718,24,26641,0.5529,High Coverage,Moderate,100.0,Eligible
2026-05-21,16719,20,3338,0.4068,High Coverage,Stable,100.0,Eligible
2026-05-21,17707,19,7346,0.2916,High Coverage,Stable,100.0,Eligible
2026-05-21,18213,6,486,0.5841,Low Coverage,Moderate,100.0,Not Eligible
2026-05-21,18705,20,12511,0.4379,High Coverage,Stable,100.0,Eligible
2026-05-21,20667,20,7908,0.4651,High Coverage,Stable,100.0,Eligible
2026-05-21,22638,23,9117,0.4572,High Coverage,Stable,100.0,Eligible
2026-05-21,22639,17,3111,0.3815,Medium Coverage,Stable,100.0,Eligible
2026-05-21,23384,22,35305,0.4548,High Coverage,Stable,100.0,Eligible
2026-05-21,29038,22,15437,0.5185,High Coverage,Moderate,100.0,Eligible
2026-05-21,29039,2,100,0.5374,Low Coverage,Moderate,100.0,Not Eligible
2026-05-21,29040,2,75,0.396,Low Coverage,Stable,100.0,Not Eligible
2026-05-21,30036,20,3360,0.446,High Coverage,Stable,100.0,Eligible
2026-05-21,30037,22,4257,0.5322,High Coverage,Moderate,100.0,Eligible
2026-05-21,30038,21,5942,0.5645,High Coverage,Moderate,100.0,Eligible
2026-05-21,30039,21,6778,0.5437,High Coverage,Moderate,100.0,Eligible
2026-05-21,30040,23,6774,0.6199,High Coverage,Moderate,100.0,Eligible
2026-05-21,30041,11,2304,0.8362,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-21,30043,22,9372,0.4289,High Coverage,Stable,100.0,Eligible
2026-05-21,30044,20,2383,0.3856,High Coverage,Stable,100.0,Eligible
2026-05-21,30045,17,4725,0.3121,Medium Coverage,Stable,100.0,Eligible
2026-05-21,30046,24,10029,0.4881,High Coverage,Stable,100.0,Eligible
2026-05-21,30047,20,3959,0.5099,High Coverage,Moderate,100.0,Eligible
2026-05-21,30048,19,3117,0.4,High Coverage,Stable,100.0,Eligible
2026-05-21,30049,19,5028,0.4583,High Coverage,Stable,100.0,Eligible
2026-05-21,30050,20,4901,0.3572,High Coverage,Stable,100.0,Eligible
2026-05-21,30051,19,2205,0.3552,High Coverage,Stable,100.0,Eligible
2026-05-21,30055,20,10957,0.33,High Coverage,Stable,100.0,Eligible
2026-05-21,30584,19,3647,0.3347,High Coverage,Stable,100.0,Eligible
2026-05-21,31816,16,3291,0.3823,Medium Coverage,Stable,100.0,Eligible
2026-05-21,31817,16,3283,0.2712,Medium Coverage,Stable,100.0,Eligible
2026-05-21,31818,13,1487,0.0975,Medium Coverage,Stable,100.0,Eligible
2026-05-21,31819,19,5627,0.2522,High Coverage,Stable,100.0,Eligible
2026-05-21,31821,18,2563,0.4608,High Coverage,Stable,100.0,Eligible
2026-05-21,31822,17,2705,0.4711,Medium Coverage,Stable,100.0,Eligible
2026-05-21,32799,23,10838,0.4513,High Coverage,Stable,100.0,Eligible
2026-05-21,33292,21,6840,0.493,High Coverage,Stable,100.0,Eligible
2026-05-21,33538,20,5529,0.3337,High Coverage,Stable,100.0,Eligible
2026-05-21,34042,18,3042,0.4951,High Coverage,Stable,100.0,Eligible
2026-05-21,34043,17,3537,0.4549,Medium Coverage,Stable,100.0,Eligible
2026-05-21,34540,19,2024,0.3058,High Coverage,Stable,100.0,Eligible
2026-05-21,34541,18,2651,0.2665,High Coverage,Stable,100.0,Eligible
2026-05-21,34542,23,11638,0.395,High Coverage,Stable,100.0,Eligible
2026-05-21,34543,23,9687,0.5071,High Coverage,Moderate,100.0,Eligible
2026-05-21,36799,22,4230,0.6283,High Coverage,Moderate,100.0,Eligible
2026-05-21,37807,23,27212,0.5817,High Coverage,Moderate,100.0,Eligible
2026-05-21,37808,22,18657,0.3665,High Coverage,Stable,100.0,Eligible
2026-05-21,37809,20,14761,0.2965,High Coverage,Stable,100.0,Eligible
2026-05-21,37810,22,42911,0.6104,High Coverage,Moderate,100.0,Eligible
2026-05-21,38311,23,14421,0.4226,High Coverage,Stable,100.0,Eligible
2026-05-21,39304,18,4010,0.4586,High Coverage,Stable,100.0,Eligible
2026-05-21,39305,11,8200,0.6195,Medium Coverage,Moderate,100.0,Not Eligible
2026-05-21,39307,21,7071,0.5023,High Coverage,Moderate,100.0,Eligible
2026-05-21,40855,24,5740,0.3509,High Coverage,Stable,100.0,Eligible
2026-05-21,45596,14,2917,0.2141,Medium Coverage,Stable,100.0,Eligible
2026-05-21,46099,20,3896,0.3615,High Coverage,Stable,100.0,Eligible
2026-05-21,46604,22,20446,0.3504,High Coverage,Stable,100.0,Eligible
2026-05-21,48855,15,3113,0.1607,Medium Coverage,Stable,100.0,Eligible
2026-05-21,6612,21,16403,0.365,High Coverage,Stable,100.0,Eligible
2026-05-21,6613,23,17961,0.4144,High Coverage,Stable,100.0,Eligible
2026-05-21,6614,20,21182,0.4493,High Coverage,Stable,100.0,Eligible
2026-05-21,6615,22,13213,0.6216,High Coverage,Moderate,100.0,Eligible
2026-05-21,6616,21,12082,0.4798,High Coverage,Stable,100.0,Eligible
2026-05-21,6617,22,25492,0.4477,High Coverage,Stable,100.0,Eligible
2026-05-21,6618,24,17020,0.4509,High Coverage,Stable,100.0,Eligible
2026-05-21,6619,23,24142,0.5004,High Coverage,Moderate,100.0,Eligible
2026-05-21,6620,23,18663,0.3928,High Coverage,Stable,100.0,Eligible
2026-05-21,6621,23,8706,0.4521,High Coverage,Stable,100.0,Eligible
2026-05-21,6622,23,37460,0.5621,High Coverage,Moderate,100.0,Eligible
2026-05-21,6623,22,15327,0.4086,High Coverage,Stable,100.0,Eligible
2026-05-21,6624,23,28284,0.4972,High Coverage,Stable,100.0,Eligible
2026-05-21,6625,23,21750,0.3837,High Coverage,Stable,100.0,Eligible
2026-05-21,6626,23,19260,0.5155,High Coverage,Moderate,100.0,Eligible
2026-05-21,6627,21,32203,0.5467,High Coverage,Moderate,100.0,Eligible
2026-05-21,6628,22,8774,0.5257,High Coverage,Moderate,100.0,Eligible
2026-05-21,6629,21,6774,0.4628,High Coverage,Stable,100.0,Eligible
2026-05-21,6630,23,12181,0.449,High Coverage,Stable,100.0,Eligible
2026-05-21,6631,20,3926,0.4319,High Coverage,Stable,100.0,Eligible
2026-05-21,6633,24,15720,0.4158,High Coverage,Stable,100.0,Eligible
2026-05-21,6635,14,8946,0.5204,Medium Coverage,Moderate,100.0,Eligible
2026-05-21,6636,21,44996,0.5697,High Coverage,Moderate,100.0,Eligible
2026-05-21,6637,23,9336,0.4224,High Coverage,Stable,100.0,Eligible
2026-05-21,6638,19,12000,0.4405,High Coverage,Stable,100.0,Eligible
2026-05-21,6641,23,48946,0.6653,High Coverage,Moderate,100.0,Eligible
2026-05-21,6642,24,23790,0.5411,High Coverage,Moderate,100.0,Eligible
2026-05-21,6643,21,8195,0.5067,High Coverage,Moderate,100.0,Eligible
2026-05-21,6644,21,8079,0.5921,High Coverage,Moderate,100.0,Eligible
2026-05-21,6645,23,13882,0.4998,High Coverage,Stable,100.0,Eligible
2026-05-21,6646,22,11001,0.4311,High Coverage,Stable,100.0,Eligible
2026-05-21,6647,23,7138,0.4581,High Coverage,Stable,100.0,Eligible
2026-05-21,6648,19,10603,0.5597,High Coverage,Moderate,100.0,Eligible
2026-05-21,6649,23,14959,0.5127,High Coverage,Moderate,100.0,Eligible
2026-05-21,6650,21,9002,0.5224,High Coverage,Moderate,100.0,Eligible
2026-05-21,6651,22,18203,0.5648,High Coverage,Moderate,100.0,Eligible
2026-05-21,6652,21,6464,0.3652,High Coverage,Stable,100.0,Eligible
2026-05-21,6654,22,6686,0.3754,High Coverage,Stable,100.0,Eligible
2026-05-21,6656,16,3126,0.3974,Medium Coverage,Stable,100.0,Eligible
2026-05-21,6657,21,15160,0.4363,High Coverage,Stable,100.0,Eligible
2026-05-21,6658,22,7756,0.4621,High Coverage,Stable,100.0,Eligible
2026-05-21,6659,23,5127,0.3445,High Coverage,Stable,100.0,Eligible
2026-05-21,6660,20,8037,0.4924,High Coverage,Stable,100.0,Eligible
2026-05-21,6661,19,7610,0.4331,High Coverage,Stable,100.0,Eligible
2026-05-21,6662,22,7714,0.5013,High Coverage,Moderate,100.0,Eligible
2026-05-21,6663,20,6352,0.3438,High Coverage,Stable,100.0,Eligible
2026-05-21,6664,23,7284,0.4126,High Coverage,Stable,100.0,Eligible
2026-05-21,6665,20,6090,0.281,High Coverage,Stable,100.0,Eligible
2026-05-21,6666,23,10511,0.5562,High Coverage,Moderate,100.0,Eligible
2026-05-21,6667,23,21934,0.4538,High Coverage,Stable,100.0,Eligible
2026-05-21,6668,22,4998,0.3016,High Coverage,Stable,100.0,Eligible
2026-05-21,6672,16,10640,0.4197,Medium Coverage,Stable,100.0,Eligible
2026-05-21,6673,22,9930,0.6211,High Coverage,Moderate,100.0,Eligible
2026-05-21,6674,21,3756,0.3286,High Coverage,Stable,100.0,Eligible
